467080	2018022320	1021.3	-9998	16.1	1.3
467080	2018022321	1021.5	-9998	16.4	1.6
467080	2018022322	1020.9	0.0	16.4	0.9
467080	2018022323	1021.1	0.0	16.7	1.8
467080	2018022400	1020.2	0.0	16.8	2.0
467080	2018022401	1019.7	0.0	16.6	2.2
467080	2018022402	1019.1	0.0	16.2	1.6
467080	2018022403	1018.9	0.0	16.2	1.5
467080	2018022404	1018.5	0.0	15.9	1.2
467080	2018022405	1018.6	0.0	16.2	1.1
467080	2018022406	1018.7	0.0	15.9	1.1
467080	2018022407	1018.8	0.0	16.3	1.6
